"Player","Team","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","xG","Shot.Pressed","Pct.Shots.Pressed","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","Key.Assists","Second.Assists","Assists.per.90","Key.Passes.per.90","Big.Chances","Big.Chances.per.90","BC.Scored","BC.Conversion.Pct","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Comp.Pct","Pct.opPass.Pressed","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Comp.Pct","rFreq.A3.Passes","rFreq.M3.Passes","rFreq.D3.Passes","A3Pass.Comp","A3Pass.Att","A3Pass.Comp.Pct","M3Pass.Comp","M3Pass.Att","M3Pass.Comp.Pct","D3Pass.Comp","D3Pass.Att","D3Pass.Comp.Pct","rFreq.A3.opPasses","rFreq.M3.opPasses","rFreq.D3.opPasses","A3opPass.Comp","A3opPass.Att","A3opPass.Comp.Pct","M3opPass.Comp","M3opPass.Att","M3opPass.Comp.Pct","D3opPass.Comp","D3opPass.Att","D3opPass.Comp.Pct","Pass.Comp.D3toD3","Pass.Comp.D3toM3","Pass.Comp.D3toA3","Pass.Comp.M3toD3","Pass.Comp.M3toM3","Pass.Comp.M3toA3","Pass.Comp.A3toD3","Pass.Comp.A3toM3","Pass.Comp.A3toA3","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Comp.Pct","Pct.Passes.Pressed","PPass.Comp","PPass.Att","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","Take.Ons","TO.Won","TO.Lost","TO.Win.Pct","Dispossessed","Lost.Touches","All.Possessions.Disrupted","Aerial.Duels","AD.Won","AD.Lost","AD.Win.Pct","Tackles","Dispossesses","Dribbled","Press.Opp","Challenge.Opp","Recoveries","Def.Recoveries","Poss.Recoveries","Interceptions","Int.per.90","Int.per.OP.Pass","Blocks","Clearances","Ball.Shields","Offsides","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","E.to.Goals","OG","E.to.Big.Chances","BC.Stopped","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls.Faced","HB.Won","HB.Lost","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses.Faced","Crosses.Won","Crosses.Lost","Corner.Kicks.Faced","CKs.Won","CKs.Lost","Free.Kicks.Faced","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct"
"Sanderson","ORL",96,1,1,2,1.875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,10,18,0.555555555555556,9,16,0.5625,7,10,0.7,0.625,0.5,0.333333333333333,0.166666666666667,4,9,0.444444444444444,3,6,0.5,3,3,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.5625,0.3125,0.125,4,9,0.444444444444444,3,5,0.6,2,2,1,0.555555555555556,7,10,0.7,0.3,0.5,0.2,2,3,0.666666666666667,3,5,0.6,2,2,1,0,0,0,0,NA,0,0,0,0,0,0,NA,1,1,0.9375,0.0555555555555556,0.0625,1,0,0,0,0,NA,1,1,1,0,0,0,1,0,0,0,1,1,2,1,0,1,0,1,3,5,6,4,2,0.666666666666667,0,0,0,12,0,5,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Sauerbrunn","FCKC",96,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,27,30,0.9,24,25,0.96,15,15,1,0.6,0.733333333333333,0.166666666666667,0.1,19,22,0.863636363636364,5,5,1,3,3,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.68,0.2,0.12,16,17,0.941176470588235,5,5,1,3,3,1,0.5,15,15,1,0.666666666666667,0.133333333333333,0.2,10,10,1,2,2,1,3,3,1,0,0,0,0,NA,0,0,5,7,6.5625,0.233333333333333,0.714285714285714,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,3,5,0.6,0,0,0,0,5,1,1,0,1,0,1,1,12,11,1,0.916666666666667,3,0,0,11,7,6,4,2,3,2.8125,0,8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Schulmann","SBFC",16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,4,5,0.8,3,4,0.75,1,1,1,0.25,0.2,0.6,0.2,1,1,1,2,3,0.666666666666667,1,1,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,NA,2,3,0.666666666666667,1,1,1,0.2,1,1,1,0,1,0,0,0,NA,1,1,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,1,1,5.625,0.2,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,NA,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Scott","FCKC",96,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,20,24,0.833333333333333,19,23,0.826086956521739,15,16,0.9375,0.695652173913043,0.375,0.375,0.25,6,9,0.666666666666667,8,9,0.888888888888889,6,6,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.391304347826087,0.391304347826087,0.217391304347826,6,9,0.666666666666667,8,9,0.888888888888889,5,5,1,0.666666666666667,15,16,0.9375,0.1875,0.5625,0.25,3,3,1,8,9,0.888888888888889,4,4,1,0,0,0,0,NA,0,0,0,0,0,0,NA,1,2,1.875,0.0833333333333333,0.0869565217391304,0.5,1,1,0.9375,0.0416666666666667,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,6,3,3,0.5,1,1,5,5,1,4,0.2,2,3,3,31,4,19,15,4,2,1.875,0,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Shim","PTFC",22,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,4.09090909090909,0,0,0,NA,0,0,0,0,0,4,5,0.8,4,5,0.8,3,4,0.75,0.8,0.2,0.6,0.2,1,1,1,2,3,0.666666666666667,1,1,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.2,0.6,0.2,1,1,1,2,3,0.666666666666667,1,1,1,0.8,3,4,0.75,0.25,0.5,0.25,1,1,1,1,2,0.5,1,1,1,0,0,0,0,NA,0,0,0,0,0,0,NA,1,1,4.09090909090909,0.2,0.2,1,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Short","CRS",95,1,1,2,1.89473684210526,1,1,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,40,49,0.816326530612245,27,34,0.794117647058823,19,23,0.826086956521739,0.676470588235294,0.612244897959184,0.122448979591837,0.26530612244898,24,30,0.8,4,6,0.666666666666667,12,13,0.923076923076923,0,1,0,0,0,NA,3,5,0.6,0,0,NA,0,1,0,0,0,NA,3,5,0.6,0,0,NA,0,0,0,0,1,0,0,0,0,0.529411764705882,0.147058823529412,0.323529411764706,14,18,0.777777777777778,3,5,0.6,10,11,0.909090909090909,0.469387755102041,19,23,0.826086956521739,0.608695652173913,0.130434782608696,0.260869565217391,12,14,0.857142857142857,2,3,0.666666666666667,5,6,0.833333333333333,1,4,3.78947368421053,0.117647058823529,0.25,4,0,2,3,2.84210526315789,0.0612244897959184,0.666666666666667,0,0,0,0,0,NA,13,15,14.2105263157895,0.306122448979592,0.866666666666667,0,0,NA,0,0,0,0,NA,0,0,0,0,0,6,3,3,0.5,2,0,5,6,4,2,0.666666666666667,0,2,1,15,5,8,4,4,1,0.947368421052632,0,2,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Simon","SBFC",95,1,0,1,0.947368421052632,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.947368421052632,0,0,0,NA,0,0,0,0,0,26,39,0.666666666666667,20,30,0.666666666666667,13,20,0.65,0.666666666666667,0.58974358974359,0.230769230769231,0.179487179487179,12,23,0.521739130434783,7,9,0.777777777777778,7,7,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.533333333333333,0.233333333333333,0.233333333333333,8,16,0.5,5,7,0.714285714285714,7,7,1,0.512820512820513,13,20,0.65,0.6,0.15,0.25,6,12,0.5,2,3,0.666666666666667,5,5,1,0,0,0,0,NA,0,0,3,5,4.73684210526316,0.128205128205128,0.6,0,2,1.89473684210526,0.0512820512820513,0.0666666666666667,0,6,9,8.52631578947368,0.230769230769231,0.666666666666667,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,0,1,0,2,1,4,1,1,0,1,6,1,7,23,10,7,5,2,3,2.84210526315789,0,5,5,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Skroski","SBFC",95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,32,36,0.888888888888889,32,36,0.888888888888889,18,20,0.9,0.555555555555556,0.555555555555556,0.138888888888889,0.305555555555556,17,20,0.85,4,5,0.8,11,11,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.555555555555556,0.138888888888889,0.305555555555556,17,20,0.85,4,5,0.8,11,11,1,0.555555555555556,18,20,0.9,0.45,0.1,0.45,8,9,0.888888888888889,1,2,0.5,9,9,1,0,0,0,0,NA,0,0,2,4,3.78947368421053,0.111111111111111,0.5,1,2,1.89473684210526,0.0555555555555556,0.0555555555555556,0.5,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,1,0,1,0,0,0,4,0,4,0,2,0,0,7,2,8,7,1,2,1.89473684210526,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Smith","WNYF",32,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,11,17,0.647058823529412,7,10,0.7,0,0,NA,0,0.764705882352941,0.117647058823529,0.117647058823529,8,13,0.615384615384615,1,2,0.5,2,2,1,0,1,0,0,0,NA,9,13,0.692307692307692,0,0,NA,0,1,0,0,0,NA,9,13,0.692307692307692,0,0,NA,0,0,0,0,5,1,0,0,0,0.8,0,0.2,5,8,0.625,0,0,NA,2,2,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,1,1,2.8125,0.1,1,0,1,0,1,2.8125,0.0588235294117647,0,0,1,2.8125,0.0588235294117647,0.1,0,4,5,14.0625,0.294117647058824,0.8,0,0,NA,0,0,0,2,0,0,0,0,0,2,1,1,0,1,2,1,3,0,0,0,NA,0,2,1,5,0,5,3,2,1,2.8125,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Sonnett","PTFC",96,1,0,1,0.9375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,47,52,0.903846153846154,45,49,0.918367346938776,17,20,0.85,0.408163265306122,0.557692307692308,0.365384615384615,0.0769230769230769,24,29,0.827586206896552,19,19,1,4,4,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.571428571428571,0.36734693877551,0.0612244897959184,24,28,0.857142857142857,18,18,1,3,3,1,0.384615384615385,17,20,0.85,0.5,0.35,0.15,7,10,0.7,7,7,1,3,3,1,0,0,0,0,NA,0,0,2,4,3.75,0.0769230769230769,0.5,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,2,3,0.666666666666667,0,0,0,0,3,5,3,2,0.6,1,0,3,5,3,2,0.6,0,1,1,8,4,11,10,1,2,1.875,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Speck","WNYF",95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,42,56,0.75,31,42,0.738095238095238,23,31,0.741935483870968,0.738095238095238,0.821428571428571,0.142857142857143,0.0357142857142857,34,46,0.739130434782609,6,8,0.75,2,2,1,0,1,0,0,0,NA,19,21,0.904761904761905,0,0,NA,0,1,0,0,0,NA,19,21,0.904761904761905,0,0,NA,0,0,0,0,12,0,0,0,0,0.80952380952381,0.142857142857143,0.0476190476190476,25,34,0.735294117647059,4,6,0.666666666666667,2,2,1,0.553571428571429,23,31,0.741935483870968,0.903225806451613,0.0645161290322581,0.032258064516129,21,28,0.75,1,2,0.5,1,1,1,1,3,2.84210526315789,0.0714285714285714,0.333333333333333,2,1,0,1,0.947368421052632,0.0178571428571429,0,1,2,1.89473684210526,0.0357142857142857,0.0476190476190476,0.5,10,12,11.3684210526316,0.214285714285714,0.833333333333333,1,1,1,0,0,0,1,0,0,0,0,0,1,2,1,1,0.5,1,0,2,1,1,0,1,2,2,0,21,5,5,4,1,1,0.947368421052632,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Spencer","ORL",96,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,15,26,0.576923076923077,14,25,0.56,10,13,0.769230769230769,0.52,0.615384615384615,0.269230769230769,0.115384615384615,7,16,0.4375,5,7,0.714285714285714,3,3,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.6,0.28,0.12,6,15,0.4,5,7,0.714285714285714,3,3,1,0.5,10,13,0.769230769230769,0.538461538461538,0.307692307692308,0.153846153846154,4,7,0.571428571428571,4,4,1,2,2,1,0,3,2.8125,0.12,0,2,1,0,0,0,0,NA,1,2,1.875,0.0769230769230769,0.08,0.5,0,0,0,0,NA,0,0,NA,0,0,1,1,1,0,0,0,0,1,9,7,2,0.777777777777778,3,6,11,8,4,4,0.5,5,3,2,23,4,10,7,3,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Stengel","WAS",69,1,0,1,1.30434782608696,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,22,29,0.758620689655172,22,29,0.758620689655172,17,21,0.80952380952381,0.724137931034483,0.241379310344828,0.275862068965517,0.482758620689655,4,7,0.571428571428571,7,8,0.875,11,14,0.785714285714286,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.241379310344828,0.275862068965517,0.482758620689655,4,7,0.571428571428571,7,8,0.875,11,14,0.785714285714286,0.724137931034483,17,21,0.80952380952381,0.285714285714286,0.238095238095238,0.476190476190476,3,6,0.5,5,5,1,9,10,0.9,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,2,0,1,4,3,7,3,2,1,0.666666666666667,0,1,1,36,2,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Taylor","FCKC",96,1,0,1,0.9375,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,23,37,0.621621621621622,15,24,0.625,12,15,0.8,0.625,0.594594594594595,0.162162162162162,0.243243243243243,10,22,0.454545454545455,5,6,0.833333333333333,8,9,0.888888888888889,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.458333333333333,0.166666666666667,0.375,4,11,0.363636363636364,3,4,0.75,8,9,0.888888888888889,0.405405405405405,12,15,0.8,0.4,0.2,0.4,3,6,0.5,3,3,1,6,6,1,2,3,2.8125,0.125,0.666666666666667,3,0,2,5,4.6875,0.135135135135135,0.4,0,1,0.9375,0.027027027027027,0.0416666666666667,0,8,13,12.1875,0.351351351351351,0.615384615384615,0,0,NA,0,0,0,0,NA,0,0,0,0,0,3,2,1,0.666666666666667,2,2,5,1,0,1,0,0,1,4,17,5,7,6,1,3,2.8125,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Tymrak","FCKC",53,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,15,22,0.681818181818182,15,22,0.681818181818182,13,20,0.65,0.909090909090909,0.272727272727273,0.5,0.227272727272727,2,6,0.333333333333333,8,11,0.727272727272727,5,5,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.272727272727273,0.5,0.227272727272727,2,6,0.333333333333333,8,11,0.727272727272727,5,5,1,0.909090909090909,13,20,0.65,0.3,0.45,0.25,2,6,0.333333333333333,6,9,0.666666666666667,5,5,1,1,2,3.39622641509434,0.0909090909090909,0.5,2,0,1,1,1.69811320754717,0.0454545454545455,1,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,9,7,2,0.777777777777778,2,1,5,0,0,0,NA,0,0,3,25,6,6,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Ubogagu","HOU",29,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,8,12,0.666666666666667,8,12,0.666666666666667,2,3,0.666666666666667,0.25,0.583333333333333,0.166666666666667,0.25,5,7,0.714285714285714,1,2,0.5,2,3,0.666666666666667,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.583333333333333,0.166666666666667,0.25,5,7,0.714285714285714,1,2,0.5,2,3,0.666666666666667,0.25,2,3,0.666666666666667,0.666666666666667,0.333333333333333,0,2,2,1,0,1,0,0,0,NA,0,1,3.10344827586207,0.0833333333333333,0,1,0,0,0,0,0,NA,0,2,6.20689655172414,0.166666666666667,0.166666666666667,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,2,0,1,1,0,1,1,0,1,0,0,2,0,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Walls","CRS",58,1,0,1,1.55172413793103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,11,11,1,11,11,1,11,11,1,1,0.181818181818182,0,0.818181818181818,2,2,1,0,0,NA,9,9,1,0,1,0,0,0,NA,1,1,1,0,0,NA,0,1,0,0,0,NA,1,1,1,0,0,NA,0,0,0,0,1,0,0,0,0,0.181818181818182,0,0.818181818181818,2,2,1,0,0,NA,9,9,1,1,11,11,1,0.181818181818182,0,0.818181818181818,2,2,1,0,0,NA,9,9,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,3,0,3,0,0,0,NA,0,0,0,31,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Weatherholt","ORL",96,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,9,10,0.9,9,10,0.9,3,3,1,0.3,0.4,0,0.6,3,4,0.75,0,0,NA,6,6,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.4,0,0.6,3,4,0.75,0,0,NA,6,6,1,0.3,3,3,1,0,0,1,0,0,NA,0,0,NA,3,3,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,1,0,1,2,1,3,2,2,0,1,1,0,1,19,5,3,2,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Weber","PTFC",52,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,8,12,0.666666666666667,7,11,0.636363636363636,6,9,0.666666666666667,0.818181818181818,0.333333333333333,0.166666666666667,0.5,1,4,0.25,1,2,0.5,6,6,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.272727272727273,0.181818181818182,0.545454545454545,0,3,0,1,2,0.5,6,6,1,0.75,6,9,0.666666666666667,0.222222222222222,0.222222222222222,0.555555555555556,0,2,0,1,2,0.5,5,5,1,0,2,3.46153846153846,0.181818181818182,0,1,1,0,2,3.46153846153846,0.166666666666667,0,0,1,1.73076923076923,0.0833333333333333,0.0909090909090909,0,1,1,1.73076923076923,0.0833333333333333,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,0,1,0,2,1,4,2,1,1,0.5,1,0,3,22,1,3,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
