"Player","Team","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","Shot.Pressd","Pct.Shots.Pressd","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","KP.to.Goal","Key.Assists","Second.Assists","Unscored.Key.Passes","KP.Goal","Assists.per.90","Key.Passes.per.90","Assists.per.Pass","Key.Passes.per.Pass","Big.Chances","Big.Chances.per.90","BC.Scored","BC.to.Goal","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Comp.Pct","Pct.opPass.Pressd","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Comp.Pct","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Comp.Pct","Pct.Pass.Pressd","PPass.Comp","PPass.Att","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.Pass","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Att.per.opPass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","CK.Effectiveness","Corner.Kicks.Taken","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Comp.Pct","FK.Pass.Att","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","TO.Won","TO.Win.Pct","Take.Ons","TO.Lost","Dispossessed","Lost.Touches","AD.Won","AD.Win.Pct","Aerial.Duels","AD.Lost","Tackles","Dispossesses","Dribbled","Press.Opp","Challenge.Opp","Recoveries","Def.Recoveries","Poss.Recoveries","Interceptions","Int.per.90","Int.per.OP.Pass","Blocks","Clearances","Balls.Shields","Saves","Goals.Allowed","SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls","HB.Won","HB.Lost","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses","Crosses.Won","Crosses.Lost","Corner.Kicks","CKs.Won","CKs.Lost","Free.Kicks","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","All.Pass.Comp","Distribution.Success","All.Pass.Att","Throw.Comp","Throw.Comp.Pct","Throw.Att","Drop.Kick.Comp","Drop.Kick.Comp.Pct","Drop.Kick.Att","GK.FK.Comp","GK.FK.Comp.Pct","GK.FK.Att","Match"
"Sonnett","USA",96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,42,0.904761904761905,37,40,0.925,12,14,0.857142857142857,0.35,0.666666666666667,0.142857142857143,0.19047619047619,24,28,0.857142857142857,6,6,1,8,8,1,0.675,0.15,0.175,24,27,0.888888888888889,6,6,1,7,7,1,1,12,14,0.857142857142857,0.714285714285714,0.0714285714285714,0.214285714285714,8,10,0.8,1,1,1,3,3,1,0,0,0,0,0,0,0,0,2,5,4.6875,0.119047619047619,0.125,0.4,0,0,0,0,0,0,0,1,0.9375,0.0238095238095238,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4,1,4,0,1,0,0,4,1,5,4,1,1,0.9375,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-ENG"
"Brian","USA",94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,74,0.797297297297297,54,63,0.857142857142857,26,29,0.896551724137931,0.46031746031746,0.513513513513513,0.27027027027027,0.216216216216216,31,38,0.815789473684211,12,20,0.6,16,16,1,0.571428571428571,0.19047619047619,0.238095238095238,31,36,0.861111111111111,8,12,0.666666666666667,15,15,1,1,26,29,0.896551724137931,0.517241379310345,0.206896551724138,0.275862068965517,15,15,1,3,6,0.5,8,8,1,0,1,0.957446808510638,0.0135135135135135,0.0158730158730159,0,0,1,2,4,3.82978723404255,0.0540540540540541,0.0634920634920635,0.5,1,1,0.957446808510638,0.0135135135135135,0.0158730158730159,1,0,0,0,0,0,4,0.5,8,0,0,1,0.333333333333333,3,0,0,0,0,3,3,1,3,0,4,1,6,1,6,0,2,0,3,37,4,14,10,4,1,0.957446808510638,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-FRA"
"Dunn","USA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-FRA"
"Engen","USA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-FRA"
"Heath","USA",94,1,0,2,1.91489361702128,0,0,0,2,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.957446808510638,0,0,0,1,0,0,0,29,37,0.783783783783784,22,29,0.758620689655172,15,16,0.9375,0.566666666666667,0.459459459459459,0.243243243243243,0.297297297297297,11,17,0.647058823529412,7,9,0.777777777777778,11,11,1,0.517241379310345,0.172413793103448,0.310344827586207,9,15,0.6,4,5,0.8,9,9,1,1,15,16,0.9375,0.5,0.1875,0.3125,7,8,0.875,3,3,1,5,5,1,0,2,1.91489361702128,0.0540540540540541,0.0689655172413793,0,2,0,1,2,1.91489361702128,0.0540540540540541,0.0689655172413793,0.5,0,1,0.957446808510638,0.027027027027027,0.0344827586206897,0,2,2,1.91489361702128,0.0540540540540541,1,3,1,3,0,0,2,0.666666666666667,3,0,0,0,0,3,2,0.5,4,2,2,0,3,0.6,5,2,1,1,2,18,4,5,2,3,2,1.91489361702128,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-FRA"
"Horan","USA",86,1,0,1,1.04651162790698,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,46,0.826086956521739,37,45,0.822222222222222,16,19,0.842105263157895,0.422222222222222,0.521739130434783,0.304347826086957,0.173913043478261,16,24,0.666666666666667,14,14,1,8,8,1,0.533333333333333,0.311111111111111,0.155555555555556,16,24,0.666666666666667,14,14,1,7,7,1,1,16,19,0.842105263157895,0.421052631578947,0.263157894736842,0.315789473684211,5,8,0.625,5,5,1,6,6,1,0,0,0,0,0,0,0,0,0,3,3.13953488372093,0.0652173913043478,0.0666666666666667,0,1,2,2.09302325581395,0.0434782608695652,0.0444444444444444,0.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0.5,4,2,1,0,6,0.857142857142857,7,1,1,3,1,17,4,7,5,2,3,3.13953488372093,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-FRA"
"Johnston","USA",94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,0.842105263157895,32,37,0.864864864864865,3,3,1,0.0810810810810811,0.578947368421053,0.315789473684211,0.105263157894737,16,22,0.727272727272727,12,12,1,4,4,1,0.567567567567568,0.324324324324324,0.108108108108108,16,21,0.761904761904762,12,12,1,4,4,1,1,3,3,1,0.666666666666667,0.333333333333333,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3.82978723404255,0.105263157894737,0.108108108108108,0.25,0,1,0.957446808510638,0.0263157894736842,0.027027027027027,0,0,1,0.957446808510638,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,1,1,0.25,4,3,2,0,1,3,0,8,6,1,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-FRA"
"Klingenberg","USA",94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,51,0.803921568627451,23,29,0.793103448275862,13,16,0.8125,0.551724137931034,0.607843137254902,0.156862745098039,0.235294117647059,22,31,0.709677419354839,7,8,0.875,12,12,1,0.586206896551724,0.103448275862069,0.310344827586207,12,17,0.705882352941177,2,3,0.666666666666667,9,9,1,1,13,16,0.8125,0.4375,0.125,0.4375,5,7,0.714285714285714,1,2,0.5,7,7,1,1,2,1.91489361702128,0.0392156862745098,0.0689655172413793,0.5,1,1,2,2,1.91489361702128,0.0392156862745098,0.0689655172413793,1,0,0,0,0,0,0,17,21,20.1063829787234,0.411764705882353,0.80952380952381,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0.5,4,2,1,0,1,1,1,0,0,0,0,13,2,8,7,1,2,1.91489361702128,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-FRA"
"Lloyd","USA",94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0.782608695652174,18,23,0.782608695652174,14,15,0.933333333333333,0.652173913043478,0.695652173913043,0.173913043478261,0.130434782608696,13,16,0.8125,2,4,0.5,3,3,1,0.695652173913043,0.173913043478261,0.130434782608696,13,16,0.8125,2,4,0.5,3,3,1,1,14,15,0.933333333333333,0.666666666666667,0.133333333333333,0.2,10,10,1,1,2,0.5,3,3,1,0,0,0,0,0,0,0,0,1,1,0.957446808510638,0.0434782608695652,0.0434782608695652,1,2,4,3.82978723404255,0.173913043478261,0.173913043478261,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8,5,1,1,2,1,0.142857142857143,7,6,1,2,0,24,5,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-FRA"
"Morgan","USA",94,1,1,3,2.87234042553191,0.666666666666667,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.957446808510638,1,1,0,0,0,0,0,16,19,0.842105263157895,16,19,0.842105263157895,8,9,0.888888888888889,0.473684210526316,0.210526315789474,0.263157894736842,0.526315789473684,3,4,0.75,4,5,0.8,9,10,0.9,0.210526315789474,0.263157894736842,0.526315789473684,3,4,0.75,4,5,0.8,9,10,0.9,1,8,9,0.888888888888889,0,0.111111111111111,0.888888888888889,0,0,0,1,1,1,7,8,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333333333,6,4,3,2,4,0.444444444444444,9,5,0,0,1,18,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-FRA"
"O'Hara","USA",86,1,0,1,1.04651162790698,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,0.647058823529412,17,25,0.68,11,15,0.733333333333333,0.6,0.735294117647059,0.176470588235294,0.0882352941176471,15,25,0.6,4,6,0.666666666666667,3,3,1,0.72,0.2,0.08,12,18,0.666666666666667,3,5,0.6,2,2,1,1,11,15,0.733333333333333,0.733333333333333,0.2,0.0666666666666667,9,11,0.818181818181818,1,3,0.333333333333333,1,1,1,1,2,2.09302325581395,0.0588235294117647,0.08,0.5,2,0,1,3,3.13953488372093,0.0882352941176471,0.12,0.333333333333333,1,2,2.09302325581395,0.0588235294117647,0.08,0.5,5,9,9.41860465116279,0.264705882352941,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,1,1,0,1,11,0,9,7,2,2,2.09302325581395,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-FRA"
"Press","USA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.25,1,3,0.333333333333333,1,1,1,0.333333333333333,0.25,0.25,0.5,0,1,0,0,1,0,1,2,0.5,0,0.333333333333333,0.666666666666667,0,0,0,0,1,0,1,2,0.5,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,11.25,0.25,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-FRA"
"Pugh","USA",94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.957446808510638,0,0,0,0,0,0,0,0,0,0,0,0,20,28,0.714285714285714,19,27,0.703703703703704,12,14,0.857142857142857,0.518518518518518,0.321428571428571,0.25,0.428571428571429,4,9,0.444444444444444,5,7,0.714285714285714,11,12,0.916666666666667,0.333333333333333,0.222222222222222,0.444444444444444,4,9,0.444444444444444,4,6,0.666666666666667,11,12,0.916666666666667,1,12,14,0.857142857142857,0.214285714285714,0.285714285714286,0.5,2,3,0.666666666666667,3,4,0.75,7,7,1,0,1,0.957446808510638,0.0357142857142857,0.037037037037037,0,1,0,0,0,0,0,0,0,1,4,3.82978723404255,0.142857142857143,0.148148148148148,0.25,1,1,0.957446808510638,0.0357142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8,10,2,3,1,4,0.666666666666667,6,2,0,1,6,21,5,11,7,4,2,1.91489361702128,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-FRA"
"Sauerbrunn","USA",94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,0.825,33,40,0.825,8,11,0.727272727272727,0.275,0.5,0.325,0.175,13,20,0.65,13,13,1,7,7,1,0.5,0.325,0.175,13,20,0.65,13,13,1,7,7,1,1,8,11,0.727272727272727,0.909090909090909,0,0.0909090909090909,7,10,0.7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,4,3.82978723404255,0.1,0.1,0.5,0,1,0.957446808510638,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,4,0.666666666666667,6,2,1,0,2,8,3,5,3,2,2,1.91489361702128,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-FRA"
"Solo","USA",94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0.444444444444444,7,16,0.4375,1,1,1,0.0625,1,0,0,8,18,0.444444444444444,0,0,0,0,0,0,1,0,0,7,16,0.4375,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,12.4468085106383,0.722222222222222,0.8125,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,0.444444444444444,18,0,0,0,1,0.5,2,1,0.25,4,"USA-FRA"
"Brian","USA",96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,46,0.717391304347826,32,38,0.842105263157895,20,24,0.833333333333333,0.631578947368421,0.434782608695652,0.326086956521739,0.239130434782609,16,20,0.8,8,15,0.533333333333333,9,11,0.818181818181818,0.5,0.210526315789474,0.289473684210526,16,19,0.842105263157895,7,8,0.875,9,11,0.818181818181818,1,20,24,0.833333333333333,0.375,0.291666666666667,0.333333333333333,8,9,0.888888888888889,6,7,0.857142857142857,6,8,0.75,0,1,0.9375,0.0217391304347826,0.0263157894736842,0,0,1,1,4,3.75,0.0869565217391304,0.105263157894737,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0.142857142857143,7,0,0,0,0,1,0,0,0,0,1,2,0.666666666666667,3,1,1,2,1,0.333333333333333,3,2,1,0,2,31,10,12,7,4,8,7.5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-GER"
"Dunn","USA",62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0.583333333333333,6,11,0.545454545454545,5,8,0.625,0.727272727272727,0.416666666666667,0.25,0.333333333333333,1,5,0.2,2,3,0.666666666666667,4,4,1,0.454545454545455,0.272727272727273,0.272727272727273,1,5,0.2,2,3,0.666666666666667,3,3,1,1,5,8,0.625,0.375,0.375,0.25,1,3,0.333333333333333,2,3,0.666666666666667,2,2,1,1,3,4.35483870967742,0.25,0.272727272727273,0.333333333333333,3,0,0,0,0,0,0,0,0,2,2.90322580645161,0.166666666666667,0.181818181818182,0,1,1,1.45161290322581,0.0833333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2,1,0,3,3,0.375,8,5,1,0,2,18,7,1,1,0,2,2.90322580645161,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-GER"
"Engen","USA",96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,0.851851851851852,23,27,0.851851851851852,7,9,0.777777777777778,0.321428571428571,0.555555555555556,0.185185185185185,0.259259259259259,11,15,0.733333333333333,5,5,1,7,7,1,0.555555555555556,0.185185185185185,0.259259259259259,11,15,0.733333333333333,5,5,1,7,7,1,1,7,9,0.777777777777778,0.888888888888889,0,0.111111111111111,6,8,0.75,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,7,6.5625,0.259259259259259,0.259259259259259,0.714285714285714,1,1,0.9375,0.037037037037037,0.037037037037037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.25,8,6,2,0,0,6,4,7,5,2,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-GER"
"Heath","USA",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.857142857142857,6,7,0.857142857142857,5,6,0.833333333333333,0.857142857142857,0.285714285714286,0.285714285714286,0.428571428571429,2,2,1,2,2,1,2,3,0.666666666666667,0.285714285714286,0.285714285714286,0.428571428571429,2,2,1,2,2,1,2,3,0.666666666666667,1,5,6,0.833333333333333,0.166666666666667,0.333333333333333,0.5,1,1,1,2,2,1,2,3,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,2,1,0,0,2,2,0,0,1,10,1,1,0,1,1,2.64705882352941,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-GER"
"Horan","USA",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0.764705882352941,13,17,0.764705882352941,9,11,0.818181818181818,0.647058823529412,0.529411764705882,0.176470588235294,0.294117647058824,6,9,0.666666666666667,2,3,0.666666666666667,5,5,1,0.529411764705882,0.176470588235294,0.294117647058824,6,9,0.666666666666667,2,3,0.666666666666667,5,5,1,1,9,11,0.818181818181818,0.363636363636364,0.272727272727273,0.363636363636364,3,4,0.75,2,3,0.666666666666667,4,4,1,0,0,0,0,0,0,0,0,1,1,2.57142857142857,0.0588235294117647,0.0588235294117647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0.25,4,3,2,0,0,14,3,4,2,2,1,2.57142857142857,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-GER"
"Johnston","USA",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-GER"
"Klingenberg","USA",92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.978260869565217,0.978260869565217,0,0,0,0,0,0,0,0,0,0,0,29,45,0.644444444444444,16,23,0.695652173913043,10,14,0.714285714285714,0.608695652173913,0.777777777777778,0.111111111111111,0.111111111111111,20,35,0.571428571428571,4,5,0.8,5,5,1,0.652173913043478,0.173913043478261,0.173913043478261,9,15,0.6,3,4,0.75,4,4,1,1,10,14,0.714285714285714,0.571428571428571,0.214285714285714,0.214285714285714,4,8,0.5,3,3,1,3,3,1,0,3,2.93478260869565,0.0666666666666667,0.130434782608696,0,2,1,2,5,4.89130434782609,0.111111111111111,0.217391304347826,0.4,2,3,2.93478260869565,0.0666666666666667,0.130434782608696,0.666666666666667,12,18,17.6086956521739,0.4,0.666666666666667,0,0,0,0,0,1,0.25,4,0,0,0,0,4,3,0.6,5,2,0,1,1,0.25,4,3,1,0,1,10,6,8,6,2,4,3.91304347826087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-GER"
"Krieger","USA",80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,0.645161290322581,13,18,0.722222222222222,7,8,0.875,0.444444444444444,0.774193548387097,0.0967741935483871,0.129032258064516,14,24,0.583333333333333,2,3,0.666666666666667,4,4,1,0.666666666666667,0.166666666666667,0.166666666666667,8,12,0.666666666666667,2,3,0.666666666666667,3,3,1,1,7,8,0.875,0.5,0.125,0.375,3,4,0.75,1,1,1,3,3,1,0,2,2.25,0.0645161290322581,0.111111111111111,0,1,1,0,1,1.125,0.032258064516129,0.0555555555555556,0,0,0,0,0,0,0,7,13,14.625,0.419354838709677,0.538461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,1,0,2,8,6,6,2,4,1,1.125,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA-GER"
